target,garden_didrain,ohare_didrain,tmpdiff,garden_prcp,garden_snfall,garden_sndpth,garden_maxtmp,garden_mintmp,garden_medtmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_maxtmp,ohare_mintmp,ohare_medtmp
0.0,0,0,5.0,0.0,0.0,0.0,44.0,16.0,30.0,25.0,3.01,7.38,0.0,0.0,0.0,33,17,25.0
0.0,0,0,8.0,0.0,0.0,0.0,37.0,22.0,29.5,38.0,3.1,16.11,0.0,0.0,0.0,46,29,37.5
0.0,0,0,3.0,0.0,0.0,0.0,48.0,35.0,41.5,38.0,3.17,13.87,0.0,0.0,0.0,42,35,38.5
0.0,0,0,1.5,0.0,0.0,0.0,43.0,34.0,38.5,39.0,3.13,14.09,0.0,0.0,0.0,42,32,37.0
0.0,0,0,1.0,0.0,0.0,0.0,42.0,25.0,33.5,34.0,2.95,8.72,0.0,0.0,0.0,39,26,32.5
0.0,0,0,6.5,0.0,0.0,0.0,37.0,25.0,31.0,36.0,2.88,12.97,0.0,0.0,0.0,50,25,37.5
0.0,0,0,3.0,0.0,0.0,0.0,33.0,21.0,27.0,25.0,2.78,7.16,0.0,0.0,0.0,38,22,30.0
0.0,0,0,5.0,0.0,0.0,0.0,38.0,23.0,30.5,30.0,2.81,10.96,0.0,0.0,0.0,48,23,35.5
0.0,0,0,6.0,0.0,0.0,0.0,57.0,30.0,43.5,38.0,2.87,15.21,0.0,0.0,0.0,61,38,49.5
0.0,0,0,6.5,0.0,0.0,0.0,62.0,35.0,48.5,38.0,2.98,11.63,0.0,0.0,0.0,52,32,42.0
0.0,0,0,1.0,0.0,0.0,2.0,29.0,15.0,22.0,21.0,3.11,10.96,0.0,0.0,0.0,31,15,23.0
0.0,0,0,1.5,0.0,0.0,8.0,20.0,-5.0,7.5,8.0,2.66,10.74,0.0,0.3,6.0,19,-7,6.0
0.0,0,0,7.0,0.0,0.0,5.0,35.0,20.0,27.5,35.0,2.5,7.16,0.0,0.0,5.0,43,26,34.5
0.0,0,0,2.5,0.0,0.0,0.0,44.0,32.0,38.0,34.0,2.51,10.07,0.0,0.0,2.0,38,33,35.5
0.0,0,0,9.5,0.0,0.0,0.0,32.0,15.0,23.5,32.0,2.36,11.41,0.0,0.0,0.0,44,22,33.0
0.0,0,0,2.0,0.0,0.0,0.0,48.0,28.0,38.0,39.0,2.52,5.82,0.0,0.0,0.0,53,27,40.0
0.0,0,0,4.0,0.0,0.0,0.0,52.0,35.0,43.5,42.0,2.8,8.5,0.0,0.0,0.0,59,36,47.5
0.0,0,0,1.5,0.0,0.0,0.0,61.0,36.0,48.5,41.0,2.66,13.42,0.0,0.0,0.0,63,37,50.0
0.0,0,0,1.0,0.0,0.0,0.0,41.0,30.0,35.5,39.0,2.55,13.87,0.0,0.0,0.0,41,32,36.5
0.0,0,0,1.5,0.0,0.0,0.0,40.0,32.0,36.0,35.0,2.86,10.51,0.0,0.0,0.0,41,34,37.5
0.0,0,0,5.5,0.0,0.0,0.0,27.0,13.0,20.0,18.0,2.66,15.88,0.0,0.0,0.0,37,14,25.5
0.0,0,0,11.5,0.0,0.0,0.0,38.0,17.0,27.5,32.0,2.76,13.2,0.0,0.0,0.0,51,27,39.0
0.0,0,0,7.5,0.0,0.0,0.0,52.0,30.0,41.0,39.0,2.64,15.88,0.0,0.0,0.0,41,26,33.5
0.0,0,0,6.5,0.0,0.0,0.0,38.0,20.0,29.0,38.0,2.18,6.04,0.0,0.0,0.0,48,23,35.5
0.0,0,0,2.5,0.0,0.0,0.0,46.0,28.0,37.0,41.0,2.28,10.74,0.0,0.0,0.0,50,29,39.5
0.0,0,0,1.5,0.0,0.0,0.0,43.0,22.0,32.5,35.0,2.62,7.38,0.0,0.0,0.0,44,24,34.0
0.0,0,0,8.5,0.0,0.0,0.0,66.0,42.0,54.0,56.0,2.66,12.97,0.0,0.0,0.0,75,50,62.5
0.0,0,0,9.0,0.0,0.0,0.0,77.0,55.0,66.0,61.0,2.61,8.72,0.0,0.0,0.0,67,47,57.0
0.0,0,0,11.5,0.0,0.0,0.0,56.0,39.0,47.5,53.0,2.98,10.29,0.0,0.0,0.0,77,41,59.0
0.0,0,0,10.5,0.0,0.0,0.0,78.0,51.0,64.5,71.0,3.25,13.65,0.0,0.0,0.0,88,62,75.0
0.0,0,0,0.5,0.0,0.0,0.0,89.0,67.0,78.0,74.0,3.71,17.22,0.0,0.0,0.0,87,68,77.5
0.0,0,0,9.0,0.0,0.0,0.0,44.0,29.0,36.5,44.0,4.03,8.28,0.0,0.0,0.0,60,31,45.5
0.0,0,0,0.5,0.0,0.0,0.0,56.0,32.0,44.0,39.0,3.84,6.93,0.0,0.0,0.0,53,36,44.5
0.0,0,0,7.0,0.0,0.0,0.0,49.0,38.0,43.5,48.0,4.03,9.4,0.0,0.0,0.0,61,40,50.5
0.0,0,0,1.0,0.0,0.0,0.0,62.0,47.0,54.5,54.0,4.14,6.26,0.0,0.0,0.0,60,47,53.5
0.0,0,0,2.0,0.0,0.0,0.0,55.0,32.0,43.5,46.0,4.53,8.72,0.0,0.0,0.0,53,38,45.5
0.0,0,0,10.5,0.0,0.0,0.0,52.0,30.0,41.0,48.0,4.76,6.49,0.0,0.0,0.0,69,34,51.5
0.0,0,0,1.5,0.0,0.0,0.0,70.0,44.0,57.0,47.0,4.41,10.07,0.0,0.0,0.0,69,48,58.5
0.0,0,0,2.5,0.0,0.0,0.0,63.0,43.0,53.0,52.0,5.17,10.74,0.0,0.0,0.0,66,45,55.5
0.0,0,0,12.0,0.0,0.0,0.0,67.0,38.0,52.5,42.0,5.36,14.99,0.0,0.0,0.0,45,36,40.5
0.0,0,0,4.5,0.0,0.0,0.0,46.0,33.0,39.5,39.0,5.4,8.28,0.0,0.0,0.0,54,34,44.0
0.0,0,0,6.0,0.0,0.0,0.0,54.0,39.0,46.5,43.0,5.54,10.96,0.0,0.0,0.0,48,33,40.5
0.0,0,0,5.0,0.0,0.0,0.0,50.0,29.0,39.5,49.0,6.22,5.37,0.0,0.0,0.0,58,31,44.5
0.0,0,0,7.5,0.0,0.0,0.0,56.0,38.0,47.0,53.0,5.7,13.2,0.0,0.0,0.0,68,41,54.5
0.0,0,0,1.5,0.0,0.0,0.0,76.0,48.0,62.0,63.0,6.24,5.14,0.0,0.0,0.0,78,49,63.5
0.0,0,0,3.0,0.0,0.0,0.0,78.0,53.0,65.5,62.0,6.78,5.37,0.0,0.0,0.0,78,59,68.5
0.0,0,0,8.0,0.0,0.0,0.0,73.0,56.0,64.5,71.0,7.41,8.28,0.0,0.0,0.0,83,62,72.5
0.0,0,0,3.5,0.0,0.0,0.0,87.0,55.0,71.0,74.0,7.79,9.17,0.0,0.0,0.0,85,64,74.5
0.0,0,0,2.0,0.0,0.0,0.0,88.0,69.0,78.5,76.0,8.16,10.29,0.0,0.0,0.0,86,67,76.5
0.0,0,0,6.5,0.0,0.0,0.0,85.0,54.0,69.5,72.0,8.64,9.4,0.0,0.0,0.0,92,60,76.0
0.0,0,0,14.0,0.0,0.0,0.0,93.0,58.0,75.5,60.0,8.38,7.61,0.0,0.0,0.0,71,52,61.5
0.0,0,0,6.5,0.0,0.0,0.0,57.0,46.0,51.5,52.0,8.68,8.28,0.0,0.0,0.0,66,50,58.0
0.0,0,0,7.5,0.0,0.0,0.0,66.0,46.0,56.0,65.0,9.46,6.04,0.0,0.0,0.0,77,50,63.5
0.0,0,0,6.5,0.0,0.0,0.0,75.0,54.0,64.5,67.0,9.95,6.49,0.0,0.0,0.0,82,60,71.0
0.0,0,0,3.5,0.0,0.0,0.0,86.0,50.0,68.0,63.0,10.66,6.71,0.0,0.0,0.0,87,56,71.5
0.0,0,0,1.0,0.0,0.0,0.0,79.0,51.0,65.0,62.0,11.35,10.29,0.0,0.0,0.0,77,55,66.0
0.0,0,0,1.0,0.0,0.0,0.0,78.0,54.0,66.0,66.0,12.11,6.04,0.0,0.0,0.0,77,57,67.0
0.0,0,0,8.0,0.0,0.0,0.0,75.0,58.0,66.5,72.0,12.88,8.95,0.0,0.0,0.0,85,64,74.5
0.0,0,0,5.5,0.0,0.0,0.0,85.0,68.0,76.5,76.0,13.46,7.83,0.0,0.0,0.0,91,73,82.0
0.0,0,0,2.5,0.0,0.0,0.0,94.0,70.0,82.0,78.0,14.18,6.49,0.0,0.0,0.0,88,71,79.5
0.0,0,0,7.0,0.0,0.0,0.0,84.0,61.0,72.5,71.0,14.64,5.37,0.0,0.0,0.0,92,67,79.5
0.0,0,0,2.0,0.0,0.0,0.0,94.0,66.0,80.0,77.0,15.0,6.49,0.0,0.0,0.0,92,72,82.0
0.0,0,0,0.0,0.0,0.0,0.0,94.0,62.0,78.0,80.0,15.8,5.59,0.0,0.0,0.0,92,64,78.0
0.0,0,0,0.5,0.0,0.0,0.0,90.0,69.0,79.5,73.0,16.52,10.29,0.0,0.0,0.0,88,70,79.0
0.0,0,0,4.5,0.0,0.0,0.0,90.0,67.0,78.5,73.0,16.86,6.93,0.0,0.0,0.0,82,66,74.0
0.0,0,0,3.5,0.0,0.0,0.0,82.0,58.0,70.0,69.0,17.52,4.25,0.0,0.0,0.0,86,61,73.5
0.0,0,0,2.0,0.0,0.0,0.0,84.0,59.0,71.5,67.0,18.0,4.7,0.0,0.0,0.0,87,60,73.5
0.0,0,0,5.0,0.0,0.0,0.0,86.0,66.0,76.0,79.0,18.91,6.04,0.0,0.0,0.0,93,69,81.0
0.0,0,0,0.5,0.0,0.0,0.0,95.0,72.0,83.5,81.0,19.37,8.5,0.0,0.0,0.0,93,75,84.0
0.0,0,0,2.0,0.0,0.0,0.0,91.0,73.0,82.0,80.0,19.21,10.29,0.0,0.0,0.0,93,75,84.0
0.0,0,0,2.0,0.0,0.0,0.0,94.0,69.0,81.5,86.0,20.03,7.61,0.0,0.0,0.0,94,73,83.5
0.0,0,0,3.0,0.0,0.0,0.0,90.0,65.0,77.5,71.0,18.94,10.07,0.0,0.0,0.0,81,68,74.5
0.0,0,0,5.0,0.0,0.0,0.0,82.0,61.0,71.5,71.0,19.82,4.47,0.0,0.0,0.0,89,64,76.5
0.0,0,0,4.5,0.0,0.0,0.0,87.0,66.0,76.5,85.0,20.06,9.17,0.0,0.0,0.0,93,69,81.0
0.0,0,0,1.5,0.0,0.0,0.0,79.0,65.0,72.0,72.0,19.59,13.42,0.0,0.0,0.0,78,69,73.5
0.0,0,0,2.0,0.0,0.0,0.0,78.0,63.0,70.5,68.0,19.65,12.3,0.0,0.0,0.0,74,63,68.5
0.0,0,0,3.5,0.0,0.0,0.0,72.0,57.0,64.5,66.0,19.75,5.82,0.0,0.0,0.0,79,57,68.0
0.0,0,0,3.0,0.0,0.0,0.0,79.0,54.0,66.5,63.0,20.33,5.59,0.0,0.0,0.0,82,57,69.5
0.0,0,0,6.0,0.0,0.0,0.0,80.0,52.0,66.0,64.0,20.87,4.7,0.0,0.0,0.0,88,56,72.0
0.0,0,0,4.0,0.0,0.0,0.0,85.0,58.0,71.5,79.0,21.75,4.03,0.0,0.0,0.0,91,60,75.5
0.0,0,0,2.0,0.0,0.0,0.0,89.0,65.0,77.0,77.0,22.47,4.92,0.0,0.0,0.0,89,69,79.0
0.0,0,0,1.5,0.0,0.0,0.0,88.0,64.0,76.0,75.0,22.8,5.14,0.0,0.0,0.0,89,66,77.5
0.0,0,0,1.5,0.0,0.0,0.0,92.0,69.0,80.5,78.0,22.42,7.16,0.0,0.0,0.0,92,72,82.0
0.0,0,0,6.0,0.0,0.0,0.0,90.0,70.0,80.0,74.0,22.28,8.5,0.0,0.0,0.0,81,67,74.0
0.0,0,0,6.0,0.0,0.0,0.0,80.0,60.0,70.0,69.0,22.15,5.14,0.0,0.0,0.0,90,62,76.0
0.0,0,0,9.0,0.0,0.0,0.0,88.0,68.0,78.0,85.0,22.62,9.4,0.0,0.0,0.0,96,78,87.0
0.0,0,0,5.0,0.0,0.0,0.0,101.0,75.0,88.0,85.0,22.34,9.17,0.0,0.0,0.0,90,76,83.0
0.0,0,0,6.0,0.0,0.0,0.0,86.0,65.0,75.5,68.0,21.47,13.65,0.0,0.0,0.0,76,63,69.5
0.0,0,0,2.5,0.0,0.0,0.0,74.0,63.0,68.5,67.0,21.49,8.72,0.0,0.0,0.0,79,63,71.0
0.0,0,0,4.5,0.0,0.0,0.0,86.0,65.0,75.5,75.0,22.0,6.71,0.0,0.0,0.0,91,69,80.0
0.0,0,0,0.5,0.0,0.0,0.0,94.0,70.0,82.0,76.0,22.25,6.04,0.0,0.0,0.0,94,69,81.5
0.0,0,0,2.0,0.0,0.0,0.0,98.0,75.0,86.5,82.0,22.22,11.18,0.0,0.0,0.0,94,75,84.5
0.0,0,0,6.5,0.0,0.0,0.0,80.0,56.0,68.0,72.0,22.16,5.59,0.0,0.0,0.0,90,59,74.5
0.0,0,0,3.5,0.0,0.0,0.0,82.0,62.0,72.0,68.0,21.61,12.3,0.0,0.0,0.0,74,63,68.5
0.0,0,0,0.0,0.0,0.0,0.0,75.0,59.0,67.0,65.0,21.87,8.5,0.0,0.0,0.0,76,58,67.0
0.0,0,0,1.5,0.0,0.0,0.0,77.0,58.0,67.5,70.0,21.82,6.04,0.0,0.0,0.0,80,58,69.0
0.0,0,0,1.5,0.0,0.0,0.0,81.0,56.0,68.5,63.0,21.64,5.59,0.0,0.0,0.0,83,57,70.0
0.0,0,0,4.0,0.0,0.0,0.0,82.0,58.0,70.0,69.0,21.7,6.04,0.0,0.0,0.0,89,59,74.0
0.0,0,0,0.0,0.0,0.0,0.0,93.0,67.0,80.0,70.0,22.04,6.71,0.0,0.0,0.0,93,67,80.0
0.0,0,0,3.5,0.0,0.0,0.0,80.0,60.0,70.0,69.0,22.12,10.07,0.0,0.0,0.0,85,62,73.5
0.0,0,0,0.0,0.0,0.0,0.0,89.0,61.0,75.0,75.0,21.59,7.16,0.0,0.0,0.0,81,69,75.0
0.0,0,0,0.5,0.0,0.0,0.0,83.0,68.0,75.5,74.0,21.39,12.08,0.0,0.0,0.0,87,65,76.0
0.0,0,0,5.0,0.0,0.0,0.0,90.0,52.0,71.0,60.0,21.05,4.92,0.0,0.0,0.0,79,53,66.0
0.0,0,0,1.5,0.0,0.0,0.0,75.0,53.0,64.0,60.0,20.96,6.71,0.0,0.0,0.0,76,55,65.5
0.0,0,0,7.0,0.0,0.0,0.0,76.0,59.0,67.5,69.0,21.23,11.18,0.0,0.0,0.0,87,62,74.5
0.0,0,0,3.0,0.0,0.0,0.0,80.0,62.0,71.0,69.0,21.27,5.59,0.0,0.0,0.0,84,64,74.0
0.0,0,0,1.0,0.0,0.0,0.0,82.0,63.0,72.5,70.0,21.45,6.26,0.0,0.0,0.0,81,66,73.5
0.0,0,0,3.0,0.0,0.0,0.0,79.0,63.0,71.0,69.0,21.42,9.17,0.0,0.0,0.0,83,65,74.0
0.0,0,0,1.0,0.0,0.0,0.0,82.0,64.0,73.0,69.0,21.4,7.61,0.0,0.0,0.0,79,65,72.0
0.0,0,0,0.5,0.0,0.0,0.0,79.0,61.0,70.0,68.0,21.48,6.49,0.0,0.0,0.0,78,61,69.5
0.0,0,0,3.5,0.0,0.0,0.0,78.0,60.0,69.0,69.0,21.47,7.16,0.0,0.0,0.0,83,62,72.5
0.0,0,0,2.0,0.0,0.0,0.0,81.0,61.0,71.0,66.0,21.57,4.7,0.0,0.0,0.0,83,63,73.0
0.0,0,0,2.5,0.0,0.0,0.0,80.0,62.0,71.0,69.0,21.95,3.8,0.0,0.0,0.0,85,62,73.5
0.0,0,0,4.0,0.0,0.0,0.0,82.0,53.0,67.5,65.0,21.08,5.82,0.0,0.0,0.0,84,59,71.5
0.0,0,0,2.5,0.0,0.0,0.0,81.0,57.0,69.0,63.0,21.26,6.71,0.0,0.0,0.0,83,60,71.5
0.0,0,0,3.5,0.0,0.0,0.0,78.0,57.0,67.5,61.0,21.4,4.92,0.0,0.0,0.0,85,57,71.0
0.0,0,0,4.5,0.0,0.0,0.0,82.0,57.0,69.5,65.0,21.82,3.58,0.0,0.0,0.0,89,59,74.0
0.0,0,0,3.5,0.0,0.0,0.0,86.0,59.0,72.5,69.0,21.65,2.68,0.0,0.0,0.0,92,60,76.0
0.0,0,0,2.0,0.0,0.0,0.0,88.0,64.0,76.0,77.0,22.25,3.13,0.0,0.0,0.0,90,66,78.0
0.0,0,0,2.0,0.0,0.0,0.0,74.0,49.0,61.5,56.0,21.23,3.58,0.0,0.0,0.0,78,49,63.5
0.0,0,0,0.0,0.0,0.0,0.0,78.0,50.0,64.0,57.0,20.65,3.36,0.0,0.0,0.0,77,51,64.0
0.0,0,0,1.5,0.0,0.0,0.0,80.0,53.0,66.5,58.0,20.56,5.82,0.0,0.0,0.0,83,53,68.0
0.0,0,0,9.5,0.0,0.0,0.0,87.0,57.0,72.0,61.0,20.39,10.74,0.0,0.0,0.0,72,53,62.5
0.0,0,0,2.0,0.0,0.0,0.0,71.0,49.0,60.0,55.0,20.33,3.13,0.0,0.0,0.0,76,48,62.0
0.0,0,0,2.5,0.0,0.0,0.0,74.0,50.0,62.0,62.0,20.13,5.59,0.0,0.0,0.0,79,50,64.5
0.0,0,0,0.0,0.0,0.0,0.0,68.0,40.0,54.0,51.0,19.46,8.28,0.0,0.0,0.0,69,39,54.0
0.0,0,0,3.5,0.0,0.0,0.0,70.0,40.0,55.0,47.0,18.56,7.16,0.0,0.0,0.0,61,42,51.5
0.0,0,0,6.5,0.0,0.0,0.0,62.0,42.0,52.0,49.0,18.18,5.37,0.0,0.0,0.0,74,43,58.5
0.0,0,0,2.5,0.0,0.0,0.0,72.0,47.0,59.5,51.0,18.11,3.8,0.0,0.0,0.0,76,48,62.0
0.0,0,0,2.5,0.0,0.0,0.0,74.0,51.0,62.5,57.0,18.07,10.96,0.0,0.0,0.0,67,53,60.0
0.0,0,0,6.5,0.0,0.0,0.0,64.0,47.0,55.5,59.0,18.0,5.37,0.0,0.0,0.0,74,50,62.0
0.0,0,0,4.0,0.0,0.0,0.0,84.0,61.0,72.5,71.0,17.98,12.3,0.0,0.0,0.0,85,68,76.5
0.0,0,0,2.0,0.0,0.0,0.0,70.0,55.0,62.5,58.0,17.19,8.72,0.0,0.0,0.0,63,58,60.5
0.0,0,0,8.0,0.0,0.0,0.0,56.0,39.0,47.5,51.0,15.23,8.5,0.0,0.0,0.0,66,45,55.5
0.0,0,0,1.5,0.0,0.0,0.0,69.0,47.0,58.0,51.0,14.83,5.37,0.0,0.0,0.0,65,48,56.5
0.0,0,0,7.0,0.0,0.0,0.0,62.0,48.0,55.0,52.0,14.88,4.7,0.0,0.0,0.0,73,51,62.0
0.0,0,0,1.0,0.0,0.0,0.0,74.0,45.0,59.5,50.0,14.96,4.92,0.0,0.0,0.0,73,48,60.5
0.0,0,0,3.5,0.0,0.0,0.0,58.0,34.0,46.0,45.0,13.76,8.05,0.0,0.0,0.0,60,39,49.5
0.0,0,0,6.0,0.0,0.0,0.0,60.0,35.0,47.5,40.0,13.6,7.61,0.0,0.0,0.0,50,33,41.5
0.0,0,0,9.5,0.0,0.0,0.0,63.0,39.0,51.0,41.0,12.7,10.51,0.0,0.0,0.0,51,32,41.5
0.0,0,0,4.5,0.0,0.0,0.0,60.0,30.0,45.0,42.0,12.53,5.14,0.0,0.0,0.0,52,29,40.5
0.0,0,0,4.0,0.0,0.0,0.0,52.0,29.0,40.5,45.0,12.33,6.04,0.0,0.0,0.0,56,33,44.5
0.0,0,0,3.5,0.0,0.0,0.0,58.0,36.0,47.0,38.0,12.1,10.07,0.0,0.0,0.0,50,37,43.5
0.0,0,0,0.5,0.0,0.0,0.0,48.0,37.0,42.5,40.0,11.38,6.71,0.0,0.0,0.0,46,38,42.0
0.0,0,0,1.5,0.0,0.0,0.0,51.0,40.0,45.5,43.0,10.88,15.21,0.0,0.0,0.0,46,42,44.0
0.0,0,0,1.5,0.0,0.0,0.0,46.0,40.0,43.0,42.0,10.68,10.74,0.0,0.0,0.0,48,41,44.5
0.0,0,0,5.0,0.0,0.0,0.0,52.0,38.0,45.0,41.0,10.49,10.29,0.0,0.0,0.0,49,31,40.0
0.0,0,0,5.0,0.0,0.0,0.0,51.0,24.0,37.5,29.0,10.24,12.3,0.0,0.0,0.0,40,25,32.5
0.0,0,0,3.5,0.0,0.0,0.0,42.0,27.0,34.5,31.0,10.1,9.4,0.0,0.0,0.0,48,28,38.0
0.0,0,0,1.0,0.0,0.0,0.0,49.0,24.0,36.5,33.0,9.78,6.93,0.0,0.0,0.0,47,24,35.5
0.0,0,0,1.5,0.0,0.0,0.0,51.0,29.0,40.0,49.0,9.65,6.71,0.0,0.0,0.0,46,31,38.5
0.0,0,0,8.0,0.0,0.0,0.0,44.0,27.0,35.5,43.0,9.31,10.96,0.0,0.0,0.0,58,29,43.5
0.0,0,0,5.0,0.0,0.0,0.0,59.0,42.0,50.5,53.0,9.15,15.88,0.0,0.0,0.0,63,48,55.5
0.0,0,0,4.5,0.0,0.0,0.0,47.0,35.0,41.0,40.0,8.9,9.62,0.0,0.0,0.0,56,35,45.5
0.0,0,0,1.0,0.0,0.0,0.0,55.0,35.0,45.0,42.0,8.02,4.7,0.0,0.0,0.0,51,37,44.0
0.0,0,0,6.0,0.0,0.0,0.0,41.0,24.0,32.5,35.0,7.6,9.84,0.0,0.0,0.0,47,30,38.5
0.0,0,0,2.5,0.0,0.0,0.0,32.0,12.0,22.0,18.0,6.28,12.08,0.0,0.0,0.0,36,13,24.5
0.0,0,0,3.0,0.0,0.0,3.0,31.0,14.0,22.5,17.0,5.51,10.29,0.0,0.0,1.0,24,15,19.5
0.0,0,0,3.5,0.0,0.0,3.0,27.0,7.0,17.0,14.0,5.46,10.51,0.0,0.0,1.0,32,9,20.5
0.0,0,0,11.5,0.0,0.0,3.0,33.0,13.0,23.0,31.0,5.39,10.29,0.0,0.0,0.0,41,28,34.5
0.0,0,0,9.5,0.0,0.0,3.0,42.0,20.0,31.0,22.0,5.26,8.5,0.0,0.0,0.0,30,13,21.5
0.0,0,0,2.0,0.0,0.0,1.0,29.0,6.0,17.5,22.0,5.18,6.04,0.0,0.0,0.0,31,8,19.5
0.0,0,0,10.5,0.0,0.0,1.0,33.0,14.0,23.5,29.0,5.06,5.59,0.0,0.0,0.0,45,23,34.0
0.0,0,0,0.5,0.0,0.0,1.0,47.0,18.0,32.5,27.0,5.16,3.58,0.0,0.0,0.0,45,19,32.0
0.0,0,0,2.0,0.0,0.0,0.0,48.0,23.0,35.5,36.0,5.19,7.61,0.0,0.0,0.0,38,29,33.5
0.0,0,0,0.0,0.0,0.0,0.0,39.0,33.0,36.0,35.0,5.17,6.49,0.0,0.0,0.0,39,33,36.0
0.0,0,0,0.0,0.0,0.0,0.0,40.0,29.0,34.5,30.0,5.16,10.07,0.0,0.0,0.0,38,31,34.5
0.0,0,0,4.0,0.0,0.0,0.0,39.0,29.0,34.0,39.0,5.02,10.74,0.0,0.0,0.0,45,31,38.0
0.0,0,0,5.5,0.0,0.0,0.0,46.0,28.0,37.0,32.0,4.92,15.66,0.0,0.0,0.0,33,30,31.5
0.0,0,0,1.0,0.0,0.0,0.0,36.0,28.0,32.0,30.0,4.64,12.97,0.0,0.0,0.0,34,28,31.0
0.0,0,0,3.5,0.0,0.0,0.0,38.0,24.0,31.0,29.0,4.6,14.99,0.0,0.0,0.0,30,25,27.5
0.0,0,0,0.0,0.0,0.0,0.0,31.0,25.0,28.0,26.0,4.59,12.08,0.0,0.0,0.0,34,22,28.0
0.0,0,0,1.5,0.0,0.0,1.0,32.0,18.0,25.0,23.0,4.36,9.4,0.0,0.0,2.0,29,18,23.5
0.0,0,0,0.0,0.0,0.0,1.0,33.0,18.0,25.5,23.0,4.19,7.83,0.0,0.0,1.0,33,18,25.5
0.0,0,0,1.0,0.0,0.0,1.0,38.0,21.0,29.5,31.0,4.22,6.49,0.0,0.0,1.0,36,25,30.5
0.0,0,0,2.5,0.0,0.0,1.0,36.0,21.0,28.5,33.0,4.17,8.28,0.0,0.0,0.0,40,22,31.0
0.0,0,0,10.0,0.0,0.0,0.0,60.0,29.0,44.5,29.0,4.23,7.83,0.0,0.0,0.0,41,28,34.5
0.0,0,0,4.5,0.0,0.0,0.0,41.0,28.0,34.5,29.0,4.08,16.33,0.0,0.0,0.0,33,27,30.0
0.0,0,0,0.0,0.0,0.0,0.0,32.0,21.0,26.5,25.0,3.83,7.83,0.0,0.0,0.0,34,19,26.5
0.0,0,0,8.5,0.0,0.0,0.0,33.0,23.0,28.0,29.0,3.8,15.88,0.0,0.0,0.0,47,26,36.5
0.0,0,0,9.0,0.0,0.0,0.0,46.0,27.0,36.5,40.0,3.86,13.87,0.0,0.0,0.0,54,37,45.5
0.0,0,0,8.0,0.0,0.0,0.0,55.0,34.0,44.5,36.0,4.01,15.21,0.0,0.0,0.0,45,28,36.5
0.0,0,0,10.5,0.0,0.0,0.0,42.0,21.0,31.5,22.0,3.65,15.43,0.0,0.1,0.0,29,13,21.0
0.0,0,0,5.5,0.0,0.0,0.0,22.0,8.0,15.0,12.0,3.33,11.18,0.0,0.0,0.0,32,9,20.5
0.0,0,0,3.0,0.0,0.0,0.0,32.0,10.0,21.0,18.0,3.26,11.18,0.0,0.0,0.0,30,18,24.0
0.0,0,0,1.0,0.0,0.0,0.0,21.0,3.0,12.0,5.0,3.02,9.84,0.0,0.0,0.0,22,4,13.0
0.0,0,0,6.0,0.0,0.0,0.0,26.0,5.0,15.5,17.0,3.03,9.17,0.0,0.0,0.0,27,16,21.5
0.0,0,0,2.0,0.0,0.0,0.0,29.0,8.0,18.5,10.0,2.93,11.63,0.0,0.0,0.0,24,9,16.5
0.0,0,0,1.0,0.0,0.0,0.0,26.0,3.0,14.5,5.0,2.76,11.18,0.0,0.0,0.0,28,3,15.5
0.0,0,0,0.5,0.0,0.0,0.0,20.0,5.0,12.5,9.0,2.41,9.84,0.0,0.0,0.0,18,6,12.0
0.0,0,0,3.0,0.0,0.0,0.0,19.0,4.0,11.5,7.0,2.32,12.3,0.0,0.0,0.0,14,3,8.5
0.0,0,0,1.5,0.0,0.0,0.0,16.0,-5.0,5.5,-4.0,2.25,13.42,0.0,0.0,0.0,12,-4,4.0
0.0,0,0,1.0,0.0,0.0,0.0,13.0,3.0,8.0,5.0,2.13,10.29,0.0,0.0,0.0,16,2,9.0
0.0,0,0,2.5,0.0,0.0,0.0,14.0,-6.0,4.0,9.0,2.0,9.62,0.0,0.0,0.0,20,-7,6.5
0.0,0,0,9.5,0.0,0.0,1.0,27.0,4.0,15.5,17.0,1.68,8.95,0.0,0.0,2.0,32,18,25.0
0.0,0,0,0.5,0.0,0.0,0.0,36.0,29.0,32.5,30.0,1.55,7.16,0.0,0.0,1.0,34,32,33.0
0.0,0,0,2.5,0.0,0.0,0.0,25.0,5.0,15.0,9.0,1.47,8.72,0.0,0.0,0.0,27,8,17.5
0.0,0,0,5.0,0.0,0.0,0.0,29.0,8.0,18.5,27.0,1.55,9.62,0.0,0.0,0.0,32,15,23.5
0.0,0,0,6.5,0.0,0.0,0.0,33.0,6.0,19.5,10.0,1.52,11.63,0.0,0.0,0.0,18,8,13.0
0.0,0,0,5.5,0.0,0.0,0.0,21.0,8.0,14.5,12.0,1.42,14.76,0.0,0.0,0.0,30,10,20.0
0.0,0,0,0.5,0.0,0.0,0.0,29.0,2.0,15.5,5.0,1.33,8.95,0.0,0.0,0.0,26,4,15.0
0.0,0,0,2.5,0.0,0.0,0.0,26.0,5.0,15.5,26.0,1.26,11.63,0.0,0.0,0.0,28,8,18.0
0.0,0,0,1.0,0.0,0.0,0.0,30.0,5.0,17.5,10.0,1.15,15.43,0.0,0.0,0.0,32,5,18.5
