target,garden_didrain,ohare_didrain,tmpdiff,garden_prcp,garden_snfall,garden_sndpth,garden_maxtmp,garden_mintmp,garden_medtmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_maxtmp,ohare_mintmp,ohare_medtmp
0.24,1,0,9.5,0.24,3.0,5.0,30.0,8.0,19.0,10.0,3.13,14.32,0.0,0.0,4.0,19,0,9.5
0.03,1,0,5.0,0.03,0.3,5.0,28.0,13.0,20.5,14.0,2.62,13.65,0.0,0.0,4.0,28,3,15.5
0.05,1,0,3.5,0.05,0.3,8.0,33.0,13.0,23.0,18.0,2.09,11.86,0.0,0.0,8.0,25,14,19.5
0.01,1,0,9.5,0.01,0.0,8.0,34.0,13.0,23.5,31.0,2.27,12.53,0.0,0.0,6.0,37,29,33.0
0.02,1,0,8.5,0.02,0.6,7.0,39.0,27.0,33.0,27.0,2.31,12.75,0.0,0.1,5.0,31,18,24.5
0.08,1,0,3.0,0.08,1.5,3.0,32.0,26.0,29.0,26.0,2.08,8.95,0.0,0.0,1.0,33,19,26.0
0.51,1,0,2.0,0.51,6.8,12.0,34.0,28.0,31.0,28.0,2.03,11.41,0.0,0.0,11.0,33,25,29.0
0.05,1,0,7.0,0.05,0.0,0.0,58.0,38.0,48.0,46.0,2.17,12.08,0.0,0.0,0.0,72,38,55.0
0.03,1,0,8.5,0.03,0.0,0.0,66.0,41.0,53.5,41.0,2.2,14.09,0.0,0.0,0.0,52,38,45.0
0.02,1,0,7.0,0.02,0.0,0.0,48.0,26.0,37.0,28.0,2.64,9.4,0.0,0.0,0.0,34,26,30.0
0.22,1,0,5.0,0.22,0.0,0.0,68.0,47.0,57.5,53.0,2.81,16.11,0.0,0.0,0.0,61,44,52.5
0.03,1,0,2.0,0.03,0.0,0.0,47.0,29.0,38.0,39.0,3.0,7.61,0.0,0.0,0.0,51,29,40.0
0.03,1,0,1.0,0.03,0.0,0.0,57.0,42.0,49.5,46.0,3.52,5.37,0.0,0.0,0.0,57,44,50.5
0.02,1,0,9.5,0.02,0.0,0.0,62.0,32.0,47.0,35.0,3.31,13.65,0.0,0.0,0.0,46,29,37.5
0.81,1,0,0.0,0.81,1.0,1.0,42.0,26.0,34.0,28.0,3.08,13.42,0.0,0.0,1.0,41,27,34.0
0.01,1,0,6.5,0.01,0.0,0.0,38.0,27.0,32.5,35.0,3.29,9.4,0.0,0.0,0.0,49,29,39.0
0.63,1,0,6.5,0.63,0.0,0.0,47.0,21.0,34.0,39.0,3.72,12.3,0.0,0.0,0.0,42,39,40.5
0.15,1,0,6.0,0.15,0.0,0.0,50.0,42.0,46.0,47.0,4.78,12.53,0.0,0.0,0.0,64,40,52.0
0.14,1,0,5.0,0.14,0.0,0.0,63.0,41.0,52.0,50.0,5.82,6.93,0.0,0.0,0.0,71,43,57.0
0.6,1,0,1.5,0.6,0.0,0.0,63.0,44.0,53.5,53.0,6.95,6.93,0.0,0.0,0.0,64,46,55.0
0.03,1,0,16.5,0.03,0.0,0.0,89.0,49.0,69.0,50.0,7.01,14.99,0.0,0.0,0.0,60,45,52.5
0.26,1,0,4.5,0.26,0.0,0.0,58.0,44.0,51.0,58.0,9.5,5.82,0.0,0.0,0.0,67,44,55.5
0.48,1,0,2.5,0.48,0.0,0.0,80.0,62.0,71.0,69.0,18.23,7.16,0.0,0.0,0.0,75,62,68.5
0.02,1,0,2.0,0.02,0.0,0.0,75.0,65.0,70.0,70.0,18.89,7.38,0.0,0.0,0.0,80,64,72.0
0.02,1,0,0.5,0.02,0.0,0.0,87.0,66.0,76.5,74.0,19.38,9.17,0.0,0.0,0.0,88,66,77.0
0.13,1,0,0.0,0.13,0.0,0.0,77.0,56.0,66.5,65.0,18.98,5.59,0.0,0.0,0.0,75,58,66.5
0.32,1,0,2.0,0.32,0.0,0.0,84.0,66.0,75.0,71.0,19.84,11.41,0.0,0.0,0.0,79,67,73.0
0.11,1,0,4.5,0.11,0.0,0.0,91.0,69.0,80.0,74.0,20.03,8.05,0.0,0.0,0.0,85,66,75.5
0.01,1,0,0.5,0.01,0.0,0.0,85.0,65.0,75.0,73.0,21.58,7.16,0.0,0.0,0.0,86,65,75.5
0.18,1,0,1.5,0.18,0.0,0.0,75.0,61.0,68.0,65.0,20.53,8.5,0.0,0.0,0.0,75,58,66.5
0.3,1,0,1.0,0.3,0.0,0.0,79.0,66.0,72.5,69.0,21.04,8.95,0.0,0.0,0.0,77,66,71.5
0.01,1,0,3.5,0.01,0.0,0.0,77.0,65.0,71.0,73.0,21.06,8.72,0.0,0.0,0.0,85,64,74.5
0.01,1,0,8.0,0.01,0.0,0.0,87.0,60.0,73.5,61.0,20.77,14.09,0.0,0.0,0.0,70,61,65.5
0.02,1,0,0.5,0.02,0.0,0.0,67.0,57.0,62.0,61.0,20.45,13.42,0.0,0.0,0.0,67,58,62.5
0.18,1,0,6.0,0.18,0.0,0.0,74.0,49.0,61.5,53.0,18.97,12.08,0.0,0.0,0.0,62,49,55.5
0.36,1,0,1.0,0.36,0.0,0.0,62.0,48.0,55.0,49.0,17.44,8.5,0.0,0.0,0.0,63,45,54.0
0.37,1,0,9.5,0.37,0.0,0.0,60.0,41.0,50.5,43.0,15.0,14.32,0.0,0.0,0.0,48,34,41.0
0.1,1,0,2.0,0.1,0.0,0.0,50.0,31.0,40.5,37.0,14.37,12.75,0.0,0.0,0.0,46,31,38.5
0.02,1,0,0.5,0.02,0.0,0.0,78.0,55.0,66.5,62.0,13.37,8.72,0.0,0.0,0.0,74,60,67.0
0.13,1,0,0.5,0.13,0.0,0.0,57.0,43.0,50.0,47.0,13.37,5.14,0.0,0.0,0.0,59,42,50.5
0.03,1,0,1.5,0.03,0.0,0.0,67.0,54.0,60.5,57.0,13.23,6.49,0.0,0.0,0.0,69,55,62.0
0.03,1,0,6.0,0.03,0.0,0.0,77.0,57.0,67.0,62.0,13.21,11.41,0.0,0.0,0.0,71,51,61.0
0.03,1,0,4.0,0.03,0.0,0.0,66.0,38.0,52.0,51.0,12.56,8.95,0.0,0.0,0.0,59,37,48.0
0.72,1,0,2.0,0.72,0.0,0.0,58.0,43.0,50.5,52.0,12.12,9.17,0.0,0.0,0.0,57,40,48.5
0.72,1,0,3.5,0.72,0.0,0.0,45.0,36.0,40.5,39.0,11.08,12.08,0.0,0.0,0.0,43,31,37.0
0.03,1,0,6.5,0.03,0.0,0.0,41.0,36.0,38.5,29.0,10.21,13.87,0.0,0.0,0.0,36,28,32.0
0.04,1,0,4.0,0.04,0.0,0.0,40.0,35.0,37.5,37.0,7.71,9.4,0.0,0.0,0.0,38,29,33.5
0.01,1,0,2.0,0.01,0.0,0.0,38.0,34.0,36.0,36.0,7.47,7.16,0.0,0.0,0.0,36,32,34.0
0.13,1,0,4.5,0.13,1.8,3.0,30.0,15.0,22.5,20.0,4.67,10.96,0.0,0.0,2.0,29,7,18.0
0.01,1,0,5.5,0.01,0.1,3.0,33.0,15.0,24.0,32.0,4.34,8.5,0.0,0.1,1.0,34,25,29.5
0.6,1,0,16.0,0.6,5.0,11.0,32.0,7.0,19.5,7.0,4.0,9.4,0.0,0.0,10.0,15,-8,3.5
0.56,1,0,2.5,0.56,6.5,14.0,25.0,3.0,14.0,22.0,4.68,6.49,0.0,0.0,15.0,26,7,16.5
0.13,1,0,1.0,0.13,1.8,12.0,20.0,5.0,12.5,19.0,3.57,12.3,0.0,0.0,12.0,20,7,13.5
0.07,1,0,3.0,0.07,1.5,13.0,14.0,-4.0,5.0,10.0,1.85,9.17,0.0,0.0,12.0,20,-4,8.0
0.17,1,0,3.5,0.17,0.0,4.0,39.0,30.0,34.5,35.0,1.96,9.84,0.0,0.0,2.0,35,27,31.0
0.02,1,0,2.5,0.02,0.4,4.0,34.0,27.0,30.5,28.0,1.57,6.49,0.0,0.0,1.0,36,20,28.0
0.46,1,0,17.5,0.46,1.0,1.0,54.0,13.0,33.5,14.0,1.4,9.4,0.0,0.0,1.0,20,12,16.0
0.16,1,0,3.0,0.16,0.0,0.0,36.0,28.0,32.0,30.0,1.3,6.71,0.0,0.0,0.0,32,26,29.0
0.7,1,0,3.0,0.7,0.0,0.0,57.0,32.0,44.5,35.0,1.11,21.7,0.0,0.0,0.0,55,28,41.5
0.02,1,0,0.5,0.02,0.4,0.0,31.0,16.0,23.5,20.0,1.16,17.9,0.0,0.0,0.0,28,18,23.0
0.15,1,0,3.0,0.15,0.0,0.0,49.0,30.0,39.5,34.0,1.27,16.11,0.0,0.0,0.0,42,31,36.5
0.5,1,0,9.5,0.5,5.8,5.0,55.0,28.0,41.5,33.0,1.25,8.28,0.0,0.0,4.0,38,26,32.0
0.15,1,0,2.5,0.15,0.0,0.0,54.0,30.0,42.0,36.0,1.17,11.18,0.0,0.0,0.0,49,30,39.5
0.06,1,0,8.0,0.06,0.0,0.0,66.0,45.0,55.5,65.0,1.61,17.0,0.0,0.0,0.0,83,44,63.5
0.48,1,0,5.5,0.48,0.0,0.0,77.0,47.0,62.0,54.0,1.8,20.8,0.0,0.0,0.0,66,47,56.5
0.62,1,0,3.5,0.62,0.2,0.0,40.0,28.0,34.0,36.0,1.11,12.75,0.0,0.0,0.0,46,29,37.5
0.44,1,0,6.0,0.44,0.0,0.0,74.0,41.0,57.5,48.0,3.09,11.18,0.0,0.0,0.0,61,42,51.5
0.09,1,0,1.5,0.09,0.0,0.0,86.0,62.0,74.0,66.0,4.15,14.09,0.0,0.0,0.0,83,62,72.5
0.12,1,0,5.0,0.12,0.0,0.0,70.0,44.0,57.0,60.0,4.88,11.18,0.0,0.0,0.0,76,48,62.0
0.04,1,0,1.5,0.04,0.0,0.0,78.0,52.0,65.0,60.0,4.98,9.17,0.0,0.0,0.0,80,53,66.5
0.04,1,0,5.5,0.04,0.0,0.0,65.0,41.0,53.0,49.0,5.16,8.28,0.0,0.0,0.0,57,38,47.5
0.93,1,0,9.5,0.93,0.0,0.0,74.0,50.0,62.0,74.0,6.63,10.07,0.0,0.0,0.0,88,55,71.5
0.13,1,0,5.0,0.13,0.0,0.0,69.0,47.0,58.0,55.0,7.57,9.17,0.0,0.0,0.0,62,44,53.0
0.01,1,0,0.5,0.01,0.0,0.0,57.0,48.0,52.5,49.0,7.96,7.61,0.0,0.0,0.0,55,49,52.0
0.38,1,0,4.0,0.38,0.0,0.0,57.0,49.0,53.0,53.0,9.08,6.04,0.0,0.0,0.0,62,52,57.0
0.01,1,0,4.0,0.01,0.0,0.0,59.0,51.0,55.0,56.0,9.99,5.14,0.0,0.0,0.0,68,50,59.0
0.07,1,0,3.0,0.07,0.0,0.0,79.0,56.0,67.5,64.0,13.17,8.5,0.0,0.0,0.0,86,55,70.5
0.04,1,0,1.5,0.04,0.0,0.0,86.0,67.0,76.5,73.0,21.65,6.04,0.0,0.0,0.0,84,66,75.0
0.86,1,0,11.5,0.86,0.0,0.0,96.0,66.0,81.0,69.0,22.8,10.29,0.0,0.0,0.0,77,62,69.5
0.01,1,0,4.0,0.01,0.0,0.0,72.0,59.0,65.5,64.0,20.61,8.72,0.0,0.0,0.0,78,61,69.5
0.27,1,0,3.5,0.27,0.0,0.0,74.0,56.0,65.0,67.0,20.17,7.16,0.0,0.0,0.0,79,58,68.5
0.63,1,0,3.5,0.63,0.0,0.0,78.0,65.0,71.5,69.0,20.71,7.16,0.0,0.0,0.0,84,66,75.0
0.04,1,0,5.0,0.04,0.0,0.0,85.0,61.0,73.0,68.0,20.92,7.61,0.0,0.0,0.0,78,58,68.0
0.5,1,0,6.5,0.5,0.0,0.0,87.0,62.0,74.5,65.0,20.26,9.84,0.0,0.0,0.0,75,61,68.0
0.03,1,0,8.5,0.03,0.0,0.0,88.0,62.0,75.0,68.0,20.0,9.17,0.0,0.0,0.0,75,58,66.5
0.22,1,0,2.5,0.22,0.0,0.0,75.0,50.0,62.5,59.0,19.36,8.5,0.0,0.0,0.0,77,53,65.0
0.54,1,0,7.0,0.54,0.0,0.0,69.0,45.0,57.0,48.0,15.21,15.43,0.0,0.0,0.0,55,45,50.0
0.03,1,0,1.0,0.03,0.0,0.0,57.0,39.0,48.0,44.0,14.73,12.75,0.0,0.0,0.0,58,40,49.0
0.02,1,0,9.5,0.02,0.0,0.0,59.0,41.0,50.0,49.0,14.06,11.63,0.0,0.0,0.0,69,50,59.5
0.05,1,0,6.5,0.05,0.0,0.0,54.0,35.0,44.5,45.0,11.64,11.41,0.0,0.0,0.0,64,38,51.0
0.78,1,0,12.0,0.78,0.0,0.0,63.0,36.0,49.5,36.0,10.35,24.16,0.0,0.0,0.0,40,35,37.5
0.01,1,0,2.5,0.01,0.0,0.0,66.0,51.0,58.5,55.0,9.17,10.74,0.0,0.0,0.0,66,46,56.0
0.1,1,0,3.5,0.1,0.0,0.0,64.0,51.0,57.5,57.0,8.32,9.17,0.0,0.0,0.0,68,54,61.0
0.02,1,0,7.5,0.02,0.0,0.0,70.0,45.0,57.5,49.0,8.41,5.59,0.0,0.0,0.0,60,40,50.0
0.08,1,0,3.5,0.08,0.0,0.0,52.0,43.0,47.5,49.0,8.12,10.96,0.0,0.0,0.0,52,36,44.0
0.04,1,0,6.0,0.04,0.0,0.0,46.0,30.0,38.0,32.0,4.11,13.2,0.0,0.0,0.0,34,30,32.0
0.16,1,0,5.0,0.16,3.0,3.0,34.0,13.0,23.5,16.0,4.03,9.4,0.0,0.0,3.0,25,12,18.5
0.03,1,0,6.5,0.03,0.0,0.0,56.0,40.0,48.0,48.0,3.77,9.62,0.0,0.0,0.0,48,35,41.5
0.04,1,0,0.5,0.04,1.2,2.0,27.0,16.0,21.5,18.0,3.04,12.08,0.0,0.0,1.0,25,17,21.0
0.01,1,0,10.0,0.01,0.5,6.0,21.0,4.0,12.5,20.0,2.55,6.49,0.0,0.0,5.0,33,12,22.5
0.1,1,0,13.0,0.1,0.0,0.0,55.0,13.0,34.0,14.0,2.27,14.76,0.0,0.0,0.0,28,14,21.0
0.03,1,0,4.0,0.03,0.0,0.0,41.0,34.0,37.5,37.0,2.77,8.05,0.0,0.0,0.0,47,36,41.5
0.55,1,0,3.0,0.55,0.0,0.0,46.0,33.0,39.5,44.0,2.63,11.18,0.0,0.0,0.0,50,35,42.5
0.03,1,0,2.5,0.03,0.0,0.0,39.0,21.0,30.0,33.0,2.49,6.49,0.0,0.0,0.0,41,24,32.5
0.02,1,0,11.0,0.02,0.0,0.0,46.0,30.0,38.0,42.0,2.76,10.74,0.0,0.0,0.0,64,34,49.0
0.01,1,0,1.5,0.01,0.0,0.0,64.0,37.0,50.5,45.0,2.69,5.59,0.0,0.0,0.0,62,42,52.0
0.25,1,0,1.0,0.25,0.0,0.0,43.0,34.0,38.5,39.0,3.83,8.28,0.0,0.0,0.0,43,36,39.5
0.11,1,0,10.0,0.11,0.0,0.0,75.0,36.0,55.5,43.0,4.14,15.43,0.0,0.0,0.0,54,37,45.5
0.02,1,0,4.5,0.02,0.0,0.0,77.0,44.0,60.5,45.0,4.57,13.42,0.0,0.0,0.0,68,44,56.0
0.09,1,0,4.0,0.09,0.0,0.0,49.0,43.0,46.0,48.0,5.21,10.74,0.0,0.0,0.0,56,44,50.0
0.02,1,0,5.0,0.02,0.0,0.0,57.0,40.0,48.5,55.0,5.6,8.5,0.0,0.0,0.0,64,43,53.5
0.05,1,0,3.0,0.05,0.0,0.0,51.0,35.0,43.0,47.0,5.51,8.5,0.0,0.0,0.0,54,38,46.0
0.02,1,0,7.0,0.02,0.0,0.0,58.0,38.0,48.0,56.0,5.93,7.83,0.0,0.0,0.0,73,37,55.0
0.32,1,0,5.0,0.32,0.0,0.0,85.0,52.0,68.5,56.0,11.16,7.61,0.0,0.0,0.0,70,57,63.5
0.35,1,0,5.0,0.35,0.0,0.0,70.0,53.0,61.5,61.0,11.16,10.96,0.0,0.0,0.0,78,55,66.5
0.03,1,0,4.0,0.03,0.0,0.0,76.0,55.0,65.5,70.0,12.96,7.83,0.0,0.0,0.0,84,55,69.5
0.02,1,0,5.0,0.02,0.0,0.0,79.0,68.0,73.5,74.0,21.63,6.26,0.0,0.0,0.0,88,69,78.5
0.35,1,0,3.0,0.35,0.0,0.0,89.0,70.0,79.5,76.0,22.31,10.29,0.0,0.0,0.0,84,69,76.5
1.49,1,0,5.5,1.49,0.0,0.0,86.0,65.0,75.5,68.0,21.98,6.49,0.0,0.0,0.0,77,63,70.0
1.14,1,0,0.0,1.14,0.0,0.0,82.0,62.0,72.0,69.0,21.3,8.5,0.0,0.0,0.0,80,64,72.0
0.08,1,0,8.5,0.08,0.0,0.0,90.0,54.0,72.0,58.0,21.36,8.5,0.0,0.0,0.0,75,52,63.5
0.85,1,0,4.5,0.85,0.0,0.0,73.0,56.0,64.5,60.0,19.87,8.05,0.0,0.0,0.0,80,58,69.0
0.6,1,0,3.0,0.6,0.0,0.0,73.0,42.0,57.5,46.0,16.78,6.71,0.0,0.0,0.0,63,46,54.5
0.02,1,0,7.0,0.02,0.0,0.0,71.0,38.0,54.5,43.0,15.69,8.5,0.0,0.0,0.0,55,40,47.5
0.11,1,0,12.5,0.11,0.0,0.0,72.0,36.0,54.0,39.0,14.4,11.41,0.0,0.0,0.0,50,33,41.5
0.02,1,0,0.5,0.02,0.0,0.0,51.0,36.0,43.5,42.0,11.94,10.51,0.0,0.0,0.0,46,40,43.0
0.02,1,0,3.0,0.02,0.0,0.0,49.0,42.0,45.5,44.0,11.5,7.61,0.0,0.0,0.0,47,38,42.5
0.04,1,0,1.5,0.04,0.0,0.0,46.0,38.0,42.0,44.0,11.38,10.29,0.0,0.0,0.0,49,38,43.5
0.17,1,0,1.5,0.17,0.0,0.0,42.0,34.0,38.0,38.0,9.4,10.51,0.0,0.0,0.0,43,36,39.5
0.05,1,0,9.0,0.05,0.0,0.0,67.0,53.0,60.0,60.0,9.02,10.96,0.0,0.0,0.0,62,40,51.0
0.21,1,0,1.0,0.21,0.0,0.0,41.0,36.0,38.5,40.0,8.95,8.05,0.0,0.0,0.0,43,36,39.5
0.2,1,0,8.0,0.2,0.0,0.0,55.0,37.0,46.0,39.0,8.58,11.63,0.0,0.0,0.0,40,36,38.0
0.25,1,0,7.0,0.25,0.0,0.0,43.0,32.0,37.5,34.0,7.73,10.07,0.0,0.0,0.0,37,24,30.5
0.07,1,0,3.0,0.07,1.0,1.0,38.0,19.0,28.5,21.0,7.37,7.61,0.0,0.0,1.0,31,20,25.5
0.22,1,0,0.5,0.22,2.5,4.0,31.0,12.0,21.5,21.0,7.0,5.82,0.0,0.0,2.0,30,14,22.0
0.03,1,0,1.0,0.03,0.5,4.0,29.0,7.0,18.0,19.0,5.63,5.82,0.0,0.0,2.0,28,10,19.0
0.46,1,0,2.0,0.46,0.0,0.0,55.0,38.0,46.5,40.0,4.71,10.96,0.0,0.0,0.0,55,34,44.5
0.05,1,0,0.5,0.05,0.3,0.0,33.0,27.0,30.0,29.0,3.8,10.29,0.0,0.0,0.0,33,26,29.5
0.05,1,0,8.5,0.05,0.5,1.0,33.0,4.0,18.5,7.0,1.99,12.75,0.0,0.0,0.0,19,1,10.0
0.16,1,0,6.0,0.16,1.1,1.0,31.0,22.0,26.5,23.0,1.7,8.28,0.0,0.0,2.0,28,13,20.5
0.05,1,0,11.5,0.05,0.2,0.0,45.0,20.0,32.5,23.0,1.48,18.79,0.0,0.0,0.0,32,10,21.0
0.01,1,0,5.0,0.01,0.2,0.0,32.0,3.0,17.5,4.0,1.15,14.54,0.0,0.0,0.0,21,4,12.5
0.5,1,0,14.5,0.5,0.0,0.0,63.0,30.0,46.5,35.0,1.34,11.41,0.0,0.0,0.0,38,26,32.0
0.01,1,0,2.5,0.01,0.0,0.0,39.0,22.0,30.5,35.0,1.45,6.26,0.0,0.0,0.0,43,23,33.0
0.03,1,0,10.5,0.03,0.0,0.0,59.0,40.0,49.5,59.0,1.46,10.96,0.0,0.0,0.0,81,39,60.0
0.8,1,0,2.0,0.8,0.0,0.0,38.0,24.0,31.0,27.0,1.4,12.75,0.0,0.0,0.0,33,25,29.0
0.07,1,0,0.0,0.07,0.0,2.0,33.0,30.0,31.5,32.0,1.63,8.95,0.0,0.0,0.0,32,31,31.5
0.45,1,0,4.5,0.45,0.0,0.0,42.0,38.0,40.0,40.0,2.97,13.65,0.0,0.0,0.0,53,36,44.5
0.25,1,0,6.5,0.25,0.0,0.0,56.0,48.0,52.0,56.0,3.93,17.45,0.0,0.0,0.0,67,50,58.5
0.51,1,0,1.5,0.51,0.0,0.0,57.0,43.0,50.0,46.0,4.29,11.41,0.0,0.0,0.0,57,46,51.5
0.62,1,0,3.5,0.62,0.0,0.0,73.0,49.0,61.0,58.0,5.83,8.5,0.0,0.0,0.0,67,48,57.5
0.1,1,0,3.0,0.1,0.0,0.0,73.0,53.0,63.0,62.0,7.47,5.59,0.0,0.0,0.0,77,55,66.0
0.1,1,0,2.5,0.1,0.0,0.0,73.0,52.0,62.5,66.0,7.63,7.83,0.0,0.0,0.0,76,54,65.0
0.43,1,0,11.5,0.43,0.0,0.0,89.0,53.0,71.0,55.0,10.36,15.21,0.0,0.0,0.0,68,51,59.5
0.11,1,0,4.5,0.11,0.0,0.0,77.0,54.0,65.5,66.0,13.21,10.74,0.0,0.0,0.0,83,57,70.0
0.12,1,0,2.5,0.12,0.0,0.0,82.0,60.0,71.0,69.0,14.58,8.05,0.0,0.0,0.0,83,64,73.5
0.09,1,0,3.5,0.09,0.0,0.0,85.0,60.0,72.5,64.0,16.91,12.97,0.0,0.0,0.0,77,61,69.0
0.8,1,0,9.0,0.8,0.0,0.0,90.0,60.0,75.0,64.0,17.41,11.18,0.0,0.0,0.0,75,57,66.0
0.09,1,0,5.0,0.09,0.0,0.0,84.0,61.0,72.5,64.0,17.85,11.41,0.0,0.0,0.0,74,61,67.5
0.55,1,0,2.5,0.55,0.0,0.0,81.0,62.0,71.5,68.0,20.23,4.7,0.0,0.0,0.0,76,62,69.0
0.03,1,0,0.5,0.03,0.0,0.0,84.0,63.0,73.5,69.0,20.88,8.05,0.0,0.0,0.0,80,66,73.0
0.01,1,0,2.0,0.01,0.0,0.0,73.0,63.0,68.0,68.0,20.71,8.5,0.0,0.0,0.0,77,63,70.0
0.01,1,0,3.0,0.01,0.0,0.0,93.0,68.0,80.5,74.0,22.07,8.5,0.0,0.0,0.0,84,71,77.5
0.03,1,0,7.0,0.03,0.0,0.0,94.0,67.0,80.5,73.0,22.02,8.72,0.0,0.0,0.0,81,66,73.5
0.08,1,0,5.0,0.08,0.0,0.0,67.0,57.0,62.0,67.0,20.85,6.93,0.0,0.0,0.0,74,60,67.0
0.4,1,0,0.5,0.4,0.0,0.0,77.0,50.0,63.5,62.0,19.77,8.05,0.0,0.0,0.0,74,52,63.0
0.48,1,0,0.5,0.48,0.0,0.0,65.0,43.0,54.0,46.0,15.92,10.74,0.0,0.0,0.0,61,46,53.5
0.03,1,0,2.0,0.03,0.0,0.0,57.0,38.0,47.5,43.0,14.53,7.38,0.0,0.0,0.0,58,41,49.5
0.41,1,0,4.0,0.41,0.0,0.0,53.0,36.0,44.5,39.0,12.79,4.25,0.0,0.0,0.0,58,39,48.5
0.08,1,0,4.0,0.08,0.0,0.0,78.0,45.0,61.5,47.0,12.92,8.28,0.0,0.0,0.0,69,46,57.5
0.59,1,0,3.5,0.59,0.0,0.0,56.0,37.0,46.5,43.0,12.48,8.05,0.0,0.0,0.0,62,38,50.0
0.03,1,0,7.5,0.03,0.0,0.0,54.0,41.0,47.5,53.0,10.44,13.2,0.0,0.0,0.0,70,40,55.0
0.98,1,0,12.5,0.98,0.0,0.0,71.0,38.0,54.5,38.0,9.71,8.05,0.0,0.0,0.0,47,37,42.0
0.04,1,0,1.5,0.04,0.0,0.0,34.0,24.0,29.0,28.0,9.03,4.47,0.0,0.0,0.0,41,20,30.5
0.01,1,0,1.0,0.01,0.0,0.0,57.0,41.0,49.0,52.0,8.3,17.9,0.0,0.0,0.0,61,35,48.0
0.47,1,0,2.5,0.47,0.0,0.0,61.0,37.0,49.0,41.0,7.45,10.29,0.0,0.0,0.0,56,37,46.5
0.52,1,0,18.0,0.52,0.0,0.0,65.0,21.0,43.0,21.0,6.88,18.34,0.0,0.0,0.0,30,20,25.0
0.01,1,0,3.5,0.01,0.2,0.0,32.0,23.0,27.5,28.0,6.19,14.09,0.0,0.0,0.0,38,24,31.0
0.1,1,0,17.5,0.1,1.0,1.0,57.0,21.0,39.0,21.0,5.32,13.87,0.0,0.0,0.0,29,14,21.5
0.01,1,0,7.5,0.01,0.5,0.0,38.0,22.0,30.0,25.0,4.63,10.07,0.0,0.2,0.0,26,19,22.5
0.02,1,0,5.0,0.02,0.8,1.0,37.0,16.0,26.5,17.0,4.49,11.86,0.0,0.0,1.0,26,17,21.5
0.21,1,0,8.0,0.21,0.0,0.0,60.0,38.0,49.0,40.0,4.15,9.4,0.0,0.0,0.0,52,30,41.0
0.32,1,0,10.5,0.32,4.0,4.0,33.0,22.0,27.5,22.0,3.98,13.87,0.0,0.0,4.0,30,4,17.0
0.02,1,0,1.0,0.02,1.3,5.0,27.0,12.0,19.5,20.0,3.31,8.95,0.0,0.0,3.0,27,14,20.5
0.02,1,0,4.5,0.02,0.0,1.0,34.0,11.0,22.5,13.0,2.58,14.32,0.0,0.0,0.0,30,6,18.0
0.05,1,0,2.0,0.05,1.1,3.0,23.0,8.0,15.5,18.0,1.34,17.9,0.0,0.0,1.0,22,13,17.5
0.04,1,0,5.0,0.04,0.6,7.0,20.0,3.0,11.5,5.0,1.25,11.86,0.0,0.0,4.0,11,2,6.5
0.02,1,0,1.5,0.02,0.3,5.0,6.0,-9.0,-1.5,-8.0,1.03,12.08,0.0,0.0,3.0,3,-9,-3.0
0.01,1,0,2.5,0.01,0.1,6.0,31.0,0.0,15.5,7.0,0.97,5.59,0.0,0.0,4.0,26,0,13.0
0.01,1,0,6.0,0.01,0.5,8.0,24.0,-4.0,10.0,15.0,0.86,5.82,0.0,0.0,5.0,27,5,16.0
0.04,1,0,7.0,0.04,0.0,1.0,47.0,21.0,34.0,41.0,1.27,9.84,0.0,0.0,0.0,45,37,41.0
0.11,1,0,8.5,0.11,0.0,0.0,62.0,42.0,52.0,45.0,1.54,12.08,0.0,0.0,0.0,48,39,43.5
0.06,1,0,7.0,0.06,0.0,0.0,59.0,37.0,48.0,59.0,1.58,10.29,0.0,0.0,0.0,45,37,41.0
0.01,1,0,4.5,0.01,0.0,0.0,40.0,25.0,32.5,35.0,1.44,12.53,0.0,0.0,0.0,49,25,37.0
0.1,1,0,5.5,0.1,0.0,0.0,40.0,25.0,32.5,39.0,2.29,10.74,0.0,0.0,0.0,52,24,38.0
0.01,1,0,3.5,0.01,0.0,0.0,70.0,38.0,54.0,40.0,2.49,8.72,0.0,0.0,0.0,60,41,50.5
0.67,1,0,6.5,0.67,0.0,0.0,76.0,39.0,57.5,51.0,2.45,7.38,0.0,0.0,0.0,61,41,51.0
0.58,1,0,0.5,0.58,0.0,0.0,62.0,46.0,54.0,58.0,3.35,12.75,0.0,0.0,0.0,64,43,53.5
0.43,1,0,4.5,0.43,0.0,0.0,58.0,40.0,49.0,58.0,3.81,12.3,0.0,0.0,0.0,63,44,53.5
0.03,1,0,2.0,0.03,0.0,0.0,65.0,42.0,53.5,53.0,4.05,14.76,0.0,0.0,0.0,60,43,51.5
0.11,1,0,2.5,0.11,0.0,0.0,46.0,40.0,43.0,45.0,4.47,8.95,0.0,0.0,0.0,48,43,45.5
0.01,1,0,2.0,0.01,0.0,0.0,48.0,39.0,43.5,42.0,4.39,9.62,0.0,0.0,0.0,51,32,41.5
0.03,1,0,9.0,0.03,0.0,0.0,54.0,37.0,45.5,54.0,4.29,12.97,0.0,0.0,0.0,68,41,54.5
