target,garden_didrain,ohare_didrain,tmpdiff,garden_prcp,garden_snfall,garden_sndpth,garden_maxtmp,garden_mintmp,garden_medtmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_maxtmp,ohare_mintmp,ohare_medtmp
0.0,0,0,1.0,0.0,0.0,0.0,27.0,9.0,18.0,11.0,2.59,13.87,0.0,0.0,0.0,24,10,17.0
0.0,0,0,0.0,0.0,0.0,0.0,24.0,9.0,16.5,10.0,2.57,8.5,0.0,0.0,0.0,24,9,16.5
0.0,0,0,3.5,0.0,0.0,0.0,24.0,6.0,15.0,11.0,2.5,6.26,0.0,0.0,0.0,30,7,18.5
0.06,1,1,5.0,0.2,3.5,4.0,32.0,10.0,21.0,28.0,2.46,9.17,0.14,5.6,1.0,28,24,26.0
0.4,1,0,9.0,0.4,4.0,8.0,30.0,18.0,24.0,18.0,2.42,14.99,0.0,0.0,5.0,24,6,15.0
0.0,0,0,9.0,0.0,0.0,7.0,19.0,1.0,10.0,4.0,2.12,14.09,0.0,0.0,5.0,6,-4,1.0
0.16999999999999998,1,1,4.0,0.07,1.0,5.0,24.0,5.0,14.5,18.0,1.69,10.29,0.24,4.2,2.0,25,12,18.5
0.0,0,0,9.5,0.0,0.0,12.0,13.0,-5.0,4.0,10.0,1.58,9.17,0.0,0.0,6.0,28,-1,13.5
0.25,1,1,3.5,0.26,0.0,3.0,47.0,31.0,39.0,45.0,1.27,18.79,0.01,0.0,1.0,46,25,35.5
0.0,0,0,6.0,0.0,0.1,3.0,45.0,21.0,33.0,21.0,1.22,10.29,0.0,0.1,3.0,32,22,27.0
0.25,0,1,6.0,0.0,0.0,2.0,31.0,21.0,26.0,30.0,1.25,10.96,0.25,2.5,6.0,37,27,32.0
0.28,1,0,7.5,0.28,3.5,4.0,35.0,8.0,21.5,10.0,1.24,14.99,0.0,0.3,2.0,27,1,14.0
0.1,0,1,3.5,0.0,0.0,3.0,16.0,-1.0,7.5,3.0,1.21,6.49,0.1,4.0,2.0,22,0,11.0
0.19,1,0,2.5,0.19,3.0,6.0,26.0,2.0,14.0,26.0,1.21,10.29,0.0,0.3,4.0,27,6,16.5
0.030000000000000006,1,1,1.0,0.07,1.0,3.0,30.0,24.0,27.0,30.0,0.78,7.83,0.04,1.0,1.0,33,19,26.0
0.0,0,0,3.0,0.0,0.5,3.0,33.0,25.0,29.0,27.0,0.77,2.91,0.0,0.0,0.0,33,19,26.0
0.0,0,0,1.5,0.0,0.5,3.0,36.0,21.0,28.5,25.0,0.76,6.93,0.0,0.2,0.0,30,24,27.0
0.02,0,1,4.0,0.0,0.1,2.0,34.0,21.0,27.5,21.0,0.8,10.29,0.02,0.5,0.0,26,21,23.5
0.07,1,1,2.0,0.1,2.5,5.0,28.0,16.0,22.0,18.0,0.81,11.41,0.03,2.5,2.0,25,15,20.0
0.0,0,0,0.5,0.0,0.0,4.0,26.0,13.0,19.5,22.0,0.81,10.74,0.0,0.0,2.0,29,11,20.0
0.0,0,0,1.0,0.0,0.0,3.0,31.0,19.0,25.0,23.0,0.84,10.29,0.0,0.0,1.0,32,20,26.0
0.13,1,1,6.5,0.4,4.0,5.0,34.0,15.0,24.5,24.0,0.77,9.62,0.27,6.0,5.0,26,10,18.0
0.0,0,0,10.5,0.0,0.0,1.0,57.0,37.0,47.0,38.0,0.75,10.29,0.0,0.0,0.0,48,25,36.5
0.63,0,1,1.0,0.0,0.0,0.0,45.0,22.0,33.5,35.0,0.78,6.26,0.63,0.0,0.0,46,23,34.5
0.23999999999999974,1,1,5.5,3.2,0.0,0.0,46.0,35.0,40.5,36.0,0.86,19.24,3.44,2.0,1.0,44,26,35.0
0.59,0,1,7.0,0.0,0.0,1.0,38.0,20.0,29.0,38.0,0.98,7.61,0.59,0.0,0.0,38,34,36.0
0.0,0,0,10.0,0.0,0.0,0.0,45.0,24.0,34.5,44.0,1.42,6.93,0.0,0.0,0.0,62,27,44.5
0.0,0,0,3.0,0.0,0.0,0.0,64.0,35.0,49.5,53.0,1.44,7.83,0.0,0.0,0.0,69,36,52.5
0.0,0,0,2.0,0.0,0.0,0.0,71.0,52.0,61.5,56.0,1.32,8.05,0.0,0.0,0.0,67,52,59.5
0.05,0,1,7.0,0.0,0.0,0.0,66.0,46.0,56.0,65.0,1.25,13.87,0.05,0.0,0.0,75,51,63.0
0.03,1,1,3.0,0.23,0.0,0.0,76.0,52.0,64.0,57.0,1.24,17.45,0.26,0.0,0.0,67,55,61.0
0.08,1,0,15.0,0.08,0.0,0.0,67.0,54.0,60.5,60.0,1.24,25.72,0.0,0.0,0.0,60,31,45.5
0.01,1,0,10.0,0.01,0.0,0.0,61.0,28.0,44.5,29.0,1.24,19.46,0.0,0.0,0.0,43,26,34.5
0.0,0,0,6.5,0.0,0.0,0.0,44.0,26.0,35.0,29.0,1.3,14.09,0.0,0.0,0.0,33,24,28.5
0.0,0,0,5.0,0.0,0.0,0.0,30.0,20.0,25.0,26.0,1.38,8.5,0.0,0.0,0.0,38,22,30.0
0.0,0,0,2.5,0.0,0.0,0.0,36.0,20.0,28.0,31.0,1.44,5.82,0.0,0.0,0.0,40,21,30.5
0.54,0,1,2.5,0.0,0.0,0.0,42.0,30.0,36.0,37.0,1.46,12.97,0.54,0.8,0.0,35,32,33.5
0.56,1,1,2.5,0.65,0.8,1.0,39.0,32.0,35.5,36.0,1.45,14.09,0.09,0.0,0.0,36,30,33.0
0.18,1,0,6.0,0.18,0.5,1.0,36.0,29.0,32.5,33.0,1.44,8.5,0.0,0.9,0.0,47,30,38.5
0.1,1,1,11.5,0.12,0.0,0.0,68.0,41.0,54.5,44.0,1.44,11.63,0.02,0.0,0.0,51,35,43.0
0.02,0,1,6.0,0.0,0.0,0.0,45.0,24.0,34.5,38.0,1.53,4.7,0.02,0.0,0.0,55,26,40.5
0.009999999999999995,1,1,4.5,0.08,0.0,0.0,51.0,32.0,41.5,40.0,1.62,4.25,0.07,0.0,0.0,54,38,46.0
0.05,1,1,6.0,0.01,0.0,0.0,50.0,34.0,42.0,44.0,1.69,5.37,0.06,0.0,0.0,59,37,48.0
0.09,1,1,5.5,0.13,0.0,0.0,62.0,39.0,50.5,39.0,1.74,9.17,0.04,0.0,0.0,52,38,45.0
0.02,1,0,2.5,0.02,0.0,0.0,46.0,35.0,40.5,39.0,1.79,11.86,0.0,0.0,0.0,52,34,43.0
0.0,0,0,5.0,0.0,0.0,0.0,48.0,39.0,43.5,41.0,1.73,11.18,0.0,0.0,0.0,56,41,48.5
0.13,1,1,2.0,0.15,0.0,0.0,51.0,39.0,45.0,40.0,1.82,9.17,0.02,0.0,0.0,55,39,47.0
0.02,1,0,4.0,0.02,0.0,0.0,52.0,36.0,44.0,43.0,1.96,6.71,0.0,0.0,0.0,60,36,48.0
0.0,0,0,5.0,0.0,0.0,0.0,58.0,32.0,45.0,49.0,1.97,6.71,0.0,0.0,0.0,65,35,50.0
0.03,0,1,6.0,0.0,0.0,0.0,62.0,43.0,52.5,50.0,1.93,5.82,0.03,0.0,0.0,57,36,46.5
0.05,1,0,7.5,0.05,0.0,0.0,52.0,34.0,43.0,45.0,1.82,4.47,0.0,0.0,0.0,66,35,50.5
0.0,0,0,8.5,0.0,0.0,0.0,62.0,42.0,52.0,56.0,2.55,13.2,0.0,0.0,0.0,74,47,60.5
0.5,0,1,10.5,0.0,0.0,0.0,75.0,56.0,65.5,58.0,2.72,13.65,0.5,0.0,0.0,68,42,55.0
0.94,1,1,3.0,1.07,0.0,0.0,66.0,37.0,51.5,41.0,2.79,11.63,0.13,0.0,0.0,60,37,48.5
0.38,0,1,0.5,0.0,0.0,0.0,60.0,39.0,49.5,51.0,2.81,10.29,0.38,0.0,0.0,54,44,49.0
0.42,1,1,2.5,0.44,0.0,0.0,53.0,41.0,47.0,44.0,2.86,12.3,0.02,0.0,0.0,57,42,49.5
0.0,0,0,6.5,0.0,0.0,0.0,56.0,34.0,45.0,48.0,3.01,10.51,0.0,0.0,0.0,64,39,51.5
0.02,0,1,7.0,0.0,0.0,0.0,65.0,45.0,55.0,60.0,2.94,19.69,0.02,0.0,0.0,75,49,62.0
0.07,1,0,3.5,0.07,0.0,0.0,74.0,44.0,59.0,51.0,2.58,9.17,0.0,0.0,0.0,68,43,55.5
0.66,0,1,0.5,0.0,0.0,0.0,66.0,39.0,52.5,51.0,2.49,10.74,0.66,0.0,0.0,61,43,52.0
0.58,1,1,6.5,0.6,0.0,0.0,59.0,50.0,54.5,56.0,2.98,17.0,0.02,0.0,0.0,71,51,61.0
0.0,0,0,9.5,0.0,0.0,0.0,71.0,45.0,58.0,46.0,3.37,17.67,0.0,0.0,0.0,57,40,48.5
0.0,0,0,6.5,0.0,0.0,0.0,56.0,36.0,46.0,48.0,3.64,9.17,0.0,0.0,0.0,65,40,52.5
0.03,0,1,8.0,0.0,0.0,0.0,58.0,46.0,52.0,58.0,3.66,16.33,0.03,0.0,0.0,72,48,60.0
0.03,1,0,5.5,0.03,0.0,0.0,73.0,43.0,58.0,47.0,3.64,14.32,0.0,0.0,0.0,63,42,52.5
0.0,0,0,3.0,0.0,0.0,0.0,62.0,38.0,50.0,40.0,3.63,6.93,0.0,0.0,0.0,55,39,47.0
0.03,0,1,5.5,0.0,0.0,0.0,53.0,35.0,44.0,59.0,3.63,7.16,0.03,0.0,0.0,55,44,49.5
0.01,1,1,5.0,0.02,0.0,0.0,58.0,41.0,49.5,42.0,3.63,14.09,0.01,0.0,0.0,51,38,44.5
0.02,1,0,9.0,0.02,0.0,0.0,51.0,32.0,41.5,48.0,3.57,11.86,0.0,0.0,0.0,68,33,50.5
0.0,0,0,0.5,0.0,0.0,0.0,68.0,32.0,50.0,40.0,3.8,9.4,0.0,0.0,0.0,60,41,50.5
0.26,0,1,11.5,0.0,0.0,0.0,57.0,38.0,47.5,57.0,3.95,9.84,0.26,0.0,0.0,77,41,59.0
1.45,1,0,8.5,1.45,0.0,0.0,76.0,49.0,62.5,61.0,4.0,9.17,0.0,0.0,0.0,66,42,54.0
0.01,1,0,0.5,0.01,0.0,0.0,64.0,39.0,51.5,54.0,4.06,8.5,0.0,0.0,0.0,63,39,51.0
0.0,0,0,1.5,0.0,0.0,0.0,61.0,36.0,48.5,50.0,3.97,7.83,0.0,0.0,0.0,58,36,47.0
0.0,0,0,6.5,0.0,0.0,0.0,55.0,34.0,44.5,50.0,4.37,6.26,0.0,0.0,0.0,65,37,51.0
0.0,0,0,8.0,0.0,0.0,0.0,59.0,39.0,49.0,57.0,4.64,6.04,0.0,0.0,0.0,73,41,57.0
0.68,0,1,13.5,0.0,0.0,0.0,69.0,41.0,55.0,66.0,4.78,7.61,0.68,0.0,0.0,84,53,68.5
0.14,1,1,14.0,0.25,0.0,0.0,81.0,46.0,63.5,48.0,4.88,13.2,0.11,0.0,0.0,54,45,49.5
0.0,0,0,6.0,0.0,0.0,0.0,48.0,41.0,44.5,47.0,4.85,15.43,0.0,0.0,0.0,55,46,50.5
0.0,0,0,8.5,0.0,0.0,0.0,53.0,43.0,48.0,53.0,5.0,13.2,0.0,0.0,0.0,66,47,56.5
0.0,0,0,1.0,0.0,0.0,0.0,71.0,49.0,60.0,60.0,6.08,9.62,0.0,0.0,0.0,68,50,59.0
0.0,0,0,5.0,0.0,0.0,0.0,63.0,48.0,55.5,55.0,6.3,14.76,0.0,0.0,0.0,70,51,60.5
0.28,1,1,2.0,0.58,0.0,0.0,65.0,47.0,56.0,51.0,6.43,11.18,0.3,0.0,0.0,65,51,58.0
0.21,1,0,8.5,0.21,0.0,0.0,57.0,48.0,52.5,54.0,6.46,11.18,0.0,0.0,0.0,70,52,61.0
0.0,0,0,5.5,0.0,0.0,0.0,64.0,43.0,53.5,59.0,6.82,6.49,0.0,0.0,0.0,73,45,59.0
0.0,0,0,1.0,0.0,0.0,0.0,76.0,46.0,61.0,64.0,7.23,6.26,0.0,0.0,0.0,76,48,62.0
0.2,1,1,0.5,0.29,0.0,0.0,73.0,56.0,64.5,58.0,7.73,7.38,0.09,0.0,0.0,70,58,64.0
0.44,1,1,2.0,0.06,0.0,0.0,67.0,53.0,60.0,56.0,8.03,8.5,0.5,0.0,0.0,62,54,58.0
0.0,0,0,7.5,0.0,0.0,0.0,63.0,45.0,54.0,59.0,8.54,7.83,0.0,0.0,0.0,75,48,61.5
0.0,0,0,8.0,0.0,0.0,0.0,69.0,49.0,59.0,64.0,9.98,6.26,0.0,0.0,0.0,82,52,67.0
0.08,0,1,2.0,0.0,0.0,0.0,77.0,53.0,65.0,64.0,10.56,4.03,0.08,0.0,0.0,79,55,67.0
0.31,1,1,0.5,0.33,0.0,0.0,78.0,61.0,69.5,68.0,10.91,4.92,0.02,0.0,0.0,77,63,70.0
0.15000000000000002,1,1,4.5,0.26,0.0,0.0,75.0,58.0,66.5,71.0,10.81,7.61,0.11,0.0,0.0,84,58,71.0
0.01,1,0,8.5,0.01,0.0,0.0,80.0,50.0,65.0,54.0,10.0,9.4,0.0,0.0,0.0,68,45,56.5
0.0,0,0,9.0,0.0,0.0,0.0,65.0,42.0,53.5,55.0,9.88,11.41,0.0,0.0,0.0,82,43,62.5
0.23,1,1,0.5,1.26,0.0,0.0,83.0,50.0,66.5,67.0,9.6,10.51,1.03,0.0,0.0,80,54,67.0
0.0,0,0,3.5,0.0,0.0,0.0,79.0,50.0,64.5,58.0,9.33,8.72,0.0,0.0,0.0,69,53,61.0
0.0,0,0,11.0,0.0,0.0,0.0,63.0,50.0,56.5,61.0,10.47,6.71,0.0,0.0,0.0,81,54,67.5
0.0,0,0,7.5,0.0,0.0,0.0,75.0,49.0,62.0,65.0,10.9,5.82,0.0,0.0,0.0,85,54,69.5
1.11,0,1,10.0,0.0,0.0,0.0,80.0,63.0,71.5,80.0,11.16,12.08,1.11,0.0,0.0,89,74,81.5
0.0,1,1,3.0,0.13,0.0,0.0,91.0,64.0,77.5,68.0,11.38,12.3,0.13,0.0,0.0,83,66,74.5
0.02,1,0,3.5,0.02,0.0,0.0,82.0,64.0,73.0,76.0,11.62,6.04,0.0,0.0,0.0,88,65,76.5
0.0,0,0,4.5,0.0,0.0,0.0,89.0,66.0,77.5,78.0,12.89,6.71,0.0,0.0,0.0,92,72,82.0
0.0,0,0,1.0,0.0,0.0,0.0,95.0,75.0,85.0,83.0,13.21,12.08,0.0,0.0,0.0,93,75,84.0
0.040000000000000036,1,1,3.5,0.35,0.0,0.0,93.0,70.0,81.5,72.0,13.01,11.18,0.39,0.0,0.0,86,70,78.0
0.0,0,0,1.0,0.0,0.0,0.0,86.0,62.0,74.0,73.0,12.67,7.61,0.0,0.0,0.0,84,62,73.0
0.0,0,0,3.5,0.0,0.0,0.0,82.0,56.0,69.0,73.0,12.97,4.47,0.0,0.0,0.0,86,59,72.5
0.0,0,0,3.5,0.0,0.0,0.0,83.0,58.0,70.5,71.0,14.02,6.26,0.0,0.0,0.0,88,60,74.0
0.0,0,0,2.0,0.0,0.0,0.0,85.0,61.0,73.0,74.0,14.51,5.59,0.0,0.0,0.0,89,61,75.0
0.05,0,1,4.5,0.0,0.0,0.0,87.0,72.0,79.5,79.0,14.76,4.92,0.05,0.0,0.0,84,66,75.0
0.06,1,0,4.0,0.06,0.0,0.0,84.0,62.0,73.0,75.0,14.95,5.37,0.0,0.0,0.0,90,64,77.0
0.12,0,1,1.0,0.0,0.0,0.0,89.0,71.0,80.0,81.0,15.02,15.21,0.12,0.0,0.0,89,69,79.0
0.0,0,0,10.5,0.0,0.0,0.0,93.0,64.0,78.5,66.0,14.63,15.21,0.0,0.0,0.0,75,61,68.0
0.08,0,1,1.5,0.0,0.0,0.0,74.0,51.0,62.5,60.0,14.26,7.38,0.08,0.0,0.0,66,56,61.0
0.02,1,0,8.0,0.02,0.0,0.0,65.0,49.0,57.0,62.0,14.05,6.71,0.0,0.0,0.0,77,53,65.0
0.03,1,0,1.0,0.03,0.0,0.0,79.0,59.0,69.0,67.0,14.21,9.4,0.0,0.0,0.0,81,59,70.0
0.0,0,0,1.5,0.0,0.0,0.0,81.0,54.0,67.5,62.0,14.26,8.72,0.0,0.0,0.0,75,57,66.0
0.22,0,1,6.0,0.0,0.0,0.0,74.0,57.0,65.5,74.0,14.1,11.41,0.22,0.0,0.0,85,58,71.5
0.12,1,0,9.0,0.12,0.0,0.0,85.0,55.0,70.0,59.0,14.06,10.51,0.0,0.0,0.0,69,53,61.0
0.0,0,0,6.5,0.0,0.0,0.0,67.0,48.0,57.5,63.0,14.6,5.82,0.0,0.0,0.0,78,50,64.0
0.0,0,0,4.5,0.0,0.0,0.0,76.0,53.0,64.5,73.0,16.1,5.82,0.0,0.0,0.0,84,54,69.0
0.0,0,0,6.5,0.0,0.0,0.0,80.0,56.0,68.0,74.0,16.79,5.59,0.0,0.0,0.0,88,61,74.5
0.0,0,0,5.0,0.0,0.0,0.0,87.0,69.0,78.0,78.0,17.57,8.28,0.0,0.0,0.0,94,72,83.0
0.0,0,0,3.0,0.0,0.0,0.0,97.0,74.0,85.5,82.0,17.82,10.29,0.0,0.0,0.0,92,73,82.5
0.0,0,0,0.0,0.0,0.0,0.0,92.0,66.0,79.0,74.0,17.43,8.5,0.0,0.0,0.0,90,68,79.0
0.0,0,0,2.5,0.0,0.0,0.0,91.0,68.0,79.5,78.0,18.74,9.17,0.0,0.0,0.0,94,70,82.0
0.0,0,0,2.0,0.0,0.0,0.0,96.0,74.0,85.0,82.0,18.71,8.95,0.0,0.0,0.0,92,74,83.0
1.99,0,1,2.5,0.0,0.0,0.0,94.0,69.0,81.5,77.0,18.86,5.14,1.99,0.0,0.0,88,70,79.0
1.04,1,0,3.0,1.04,0.0,0.0,90.0,64.0,77.0,69.0,18.63,8.72,0.0,0.0,0.0,82,66,74.0
0.0,0,0,7.0,0.0,0.0,0.0,77.0,63.0,70.0,73.0,18.53,5.82,0.0,0.0,0.0,89,65,77.0
0.7899999999999999,1,1,4.5,0.84,0.0,0.0,91.0,62.0,76.5,72.0,18.4,8.95,0.05,0.0,0.0,79,65,72.0
0.09000000000000001,1,1,0.5,0.14,0.0,0.0,76.0,61.0,68.5,68.0,18.45,10.29,0.05,0.0,0.0,71,67,69.0
0.8099999999999999,1,1,4.0,0.82,0.0,0.0,71.0,60.0,65.5,65.0,18.55,8.5,0.01,0.0,0.0,74,65,69.5
0.52,1,0,6.0,0.52,0.0,0.0,72.0,60.0,66.0,64.0,18.43,6.26,0.0,0.0,0.0,83,61,72.0
0.0,0,0,4.5,0.0,0.0,0.0,79.0,64.0,71.5,73.0,19.72,8.95,0.0,0.0,0.0,86,66,76.0
0.51,0,1,5.5,0.0,0.0,0.0,88.0,71.0,79.5,85.0,19.98,8.95,0.51,0.0,0.0,97,73,85.0
0.31,1,1,1.0,0.32,0.0,0.0,96.0,70.0,83.0,77.0,20.17,5.59,0.01,0.0,0.0,92,72,82.0
0.07,1,0,5.5,0.07,0.0,0.0,89.0,70.0,79.5,73.0,20.01,11.41,0.0,0.0,0.0,82,66,74.0
0.0,0,0,2.5,0.0,0.0,0.0,77.0,61.0,69.0,66.0,18.92,10.96,0.0,0.0,0.0,74,59,66.5
0.0,0,0,1.5,0.0,0.0,0.0,72.0,60.0,66.0,65.0,19.21,8.05,0.0,0.0,0.0,77,58,67.5
0.0,0,0,5.0,0.0,0.0,0.0,74.0,54.0,64.0,63.0,19.48,5.59,0.0,0.0,0.0,82,56,69.0
0.0,0,0,6.0,0.0,0.0,0.0,79.0,58.0,68.5,65.0,19.82,7.83,0.0,0.0,0.0,86,63,74.5
0.0,0,0,2.5,0.0,0.0,0.0,88.0,68.0,78.0,76.0,19.55,7.38,0.0,0.0,0.0,92,69,80.5
0.04,0,1,0.0,0.0,0.0,0.0,89.0,66.0,77.5,75.0,19.99,5.82,0.04,0.0,0.0,91,64,77.5
0.01999999999999999,1,1,4.5,0.07,0.0,0.0,86.0,66.0,76.0,72.0,19.59,11.18,0.09,0.0,0.0,79,64,71.5
0.02,1,0,4.0,0.02,0.0,0.0,77.0,57.0,67.0,64.0,19.06,10.74,0.0,0.0,0.0,73,53,63.0
0.0,0,0,1.5,0.0,0.0,0.0,71.0,57.0,64.0,62.0,19.14,5.59,0.0,0.0,0.0,77,54,65.5
0.0,0,0,3.0,0.0,0.0,0.0,75.0,54.0,64.5,66.0,19.56,4.92,0.0,0.0,0.0,80,55,67.5
0.0,0,0,2.5,0.0,0.0,0.0,80.0,53.0,66.5,66.0,19.68,6.04,0.0,0.0,0.0,83,55,69.0
0.0,0,0,3.5,0.0,0.0,0.0,82.0,54.0,68.0,70.0,19.87,9.62,0.0,0.0,0.0,78,65,71.5
0.0,0,0,2.0,0.0,0.0,0.0,79.0,68.0,73.5,72.0,19.83,8.28,0.0,0.0,0.0,83,68,75.5
0.15000000000000002,1,1,7.0,0.51,0.0,0.0,84.0,64.0,74.0,66.0,19.72,9.17,0.66,0.0,0.0,70,64,67.0
0.25,1,1,3.5,0.66,0.0,0.0,70.0,62.0,66.0,66.0,19.53,8.05,0.91,0.0,0.0,75,64,69.5
0.39,1,0,1.0,0.39,0.0,0.0,76.0,61.0,68.5,65.0,19.31,7.61,0.0,0.0,0.0,76,63,69.5
0.0,0,0,2.0,0.0,0.0,0.0,73.0,54.0,63.5,64.0,19.15,8.95,0.0,0.0,0.0,75,56,65.5
0.05000000000000005,1,1,15.5,0.55,0.0,0.0,76.0,46.0,61.0,70.0,19.23,10.51,0.5,0.0,0.0,83,70,76.5
1.41,1,1,2.0,0.01,0.0,0.0,85.0,70.0,77.5,79.0,19.29,10.51,1.42,0.0,0.0,90,69,79.5
0.97,1,1,8.5,1.7,0.0,0.0,89.0,66.0,77.5,68.0,19.01,8.05,0.73,0.0,0.0,76,62,69.0
0.35,1,1,1.5,0.36,0.0,0.0,72.0,59.0,65.5,60.0,18.88,8.28,0.01,0.0,0.0,70,58,64.0
0.0,0,0,2.5,0.0,0.0,0.0,68.0,55.0,61.5,61.0,19.0,5.82,0.0,0.0,0.0,71,57,64.0
0.03,1,0,1.0,0.03,0.0,0.0,71.0,60.0,65.5,65.0,18.8,9.4,0.0,0.0,0.0,72,61,66.5
0.0,0,0,1.5,0.0,0.0,0.0,73.0,55.0,64.0,59.0,18.47,11.41,0.0,0.0,0.0,74,57,65.5
0.0,0,0,3.0,0.0,0.0,0.0,71.0,53.0,62.0,57.0,18.17,8.5,0.0,0.0,0.0,75,55,65.0
0.06,0,1,2.0,0.0,0.0,0.0,74.0,52.0,63.0,58.0,17.95,6.71,0.06,0.0,0.0,76,54,65.0
0.5399999999999999,1,1,4.0,0.59,0.0,0.0,78.0,56.0,67.0,67.0,18.19,9.84,0.05,0.0,0.0,78,64,71.0
0.0,0,0,2.5,0.0,0.0,0.0,74.0,61.0,67.5,64.0,18.26,5.82,0.0,0.0,0.0,72,58,65.0
0.0,0,0,4.0,0.0,0.0,0.0,73.0,56.0,64.5,66.0,18.71,2.91,0.0,0.0,0.0,81,56,68.5
0.0,0,0,3.5,0.0,0.0,0.0,81.0,65.0,73.0,70.0,19.02,5.59,0.0,0.0,0.0,86,67,76.5
0.0,0,0,5.5,0.0,0.0,0.0,85.0,64.0,74.5,68.0,18.48,9.4,0.0,0.0,0.0,75,63,69.0
0.0,0,0,1.5,0.0,0.0,0.0,75.0,61.0,68.0,66.0,18.44,6.26,0.0,0.0,0.0,74,59,66.5
0.03,0,1,1.0,0.0,0.0,0.0,74.0,58.0,66.0,66.0,18.29,8.05,0.03,0.0,0.0,73,57,65.0
0.16,1,0,2.5,0.16,0.0,0.0,74.0,64.0,69.0,68.0,18.32,7.16,0.0,0.0,0.0,81,62,71.5
0.0,0,0,3.0,0.0,0.0,0.0,78.0,56.0,67.0,61.0,18.28,3.36,0.0,0.0,0.0,85,55,70.0
0.0,0,0,0.0,0.0,0.0,0.0,79.0,57.0,68.0,72.0,18.26,12.08,0.0,0.0,0.0,75,61,68.0
0.0,0,0,0.5,0.0,0.0,0.0,66.0,49.0,57.5,53.0,17.56,4.7,0.0,0.0,0.0,71,45,58.0
0.0,0,0,1.0,0.0,0.0,0.0,70.0,47.0,58.5,55.0,17.6,8.95,0.0,0.0,0.0,71,48,59.5
0.0,0,0,11.0,0.0,0.0,0.0,72.0,54.0,63.0,64.0,17.8,9.4,0.0,0.0,0.0,86,62,74.0
0.0,0,0,8.0,0.0,0.0,0.0,89.0,59.0,74.0,68.0,17.5,8.28,0.0,0.0,0.0,72,60,66.0
0.09,1,1,2.0,0.02,0.0,0.0,70.0,61.0,65.5,65.0,17.43,8.05,0.11,0.0,0.0,72,63,67.5
0.02,1,0,1.5,0.02,0.0,0.0,70.0,62.0,66.0,64.0,17.28,8.05,0.0,0.0,0.0,74,61,67.5
0.01,1,0,1.0,0.01,0.0,0.0,72.0,58.0,65.0,59.0,17.15,10.29,0.0,0.0,0.0,71,57,64.0
0.0,0,0,1.5,0.0,0.0,0.0,70.0,51.0,60.5,55.0,17.03,7.61,0.0,0.0,0.0,73,51,62.0
0.0,0,0,1.0,0.0,0.0,0.0,76.0,49.0,62.5,59.0,17.15,4.47,0.0,0.0,0.0,77,50,63.5
0.0,0,0,0.0,0.0,0.0,0.0,81.0,55.0,68.0,68.0,17.56,4.25,0.0,0.0,0.0,77,59,68.0
0.0,0,0,2.0,0.0,0.0,0.0,79.0,56.0,67.5,63.0,17.67,5.59,0.0,0.0,0.0,82,57,69.5
0.76,0,1,4.0,0.0,0.0,0.0,80.0,62.0,71.0,69.0,17.8,12.08,0.76,0.0,0.0,85,65,75.0
0.0,0,0,2.0,0.0,0.0,0.0,79.0,53.0,66.0,60.0,17.77,10.29,0.0,0.0,0.0,83,53,68.0
0.53,0,1,1.0,0.0,0.0,0.0,85.0,59.0,72.0,73.0,17.53,10.74,0.53,0.0,0.0,84,62,73.0
0.74,1,0,13.0,0.74,0.0,0.0,88.0,56.0,72.0,58.0,17.36,10.07,0.0,0.0,0.0,68,50,59.0
0.0,0,0,1.0,0.0,0.0,0.0,67.0,48.0,57.5,51.0,17.32,4.92,0.0,0.0,0.0,65,48,56.5
0.04,0,1,2.0,0.0,0.0,0.0,70.0,49.0,59.5,54.0,16.99,5.82,0.04,0.0,0.0,63,52,57.5
0.07,1,1,1.5,0.11,0.0,0.0,64.0,50.0,57.0,54.0,16.72,8.28,0.04,0.0,0.0,65,52,58.5
0.0,0,0,1.0,0.0,0.0,0.0,65.0,46.0,55.5,51.0,16.51,4.92,0.0,0.0,0.0,69,44,56.5
0.0,0,0,6.0,0.0,0.0,0.0,71.0,49.0,60.0,58.0,16.23,10.29,0.0,0.0,0.0,79,53,66.0
0.0,0,0,5.5,0.0,0.0,0.0,78.0,51.0,64.5,54.0,16.13,6.93,0.0,0.0,0.0,68,50,59.0
0.0,0,0,4.0,0.0,0.0,0.0,68.0,48.0,58.0,55.0,16.53,7.61,0.0,0.0,0.0,76,48,62.0
0.0,0,0,1.5,0.0,0.0,0.0,78.0,53.0,65.5,62.0,16.11,8.5,0.0,0.0,0.0,70,58,64.0
0.0,0,0,5.0,0.0,0.0,0.0,69.0,50.0,59.5,55.0,15.8,17.67,0.0,0.0,0.0,76,53,64.5
0.0,0,0,2.5,0.0,0.0,0.0,74.0,49.0,61.5,56.0,15.62,13.65,0.0,0.0,0.0,66,52,59.0
0.0,0,0,9.0,0.0,0.0,0.0,61.0,42.0,51.5,49.0,15.5,10.29,0.0,0.0,0.0,79,42,60.5
0.0,0,0,10.0,0.0,0.0,0.0,78.0,49.0,63.5,62.0,15.54,10.29,0.0,0.0,0.0,87,60,73.5
0.03,1,1,9.0,0.08,0.0,0.0,88.0,62.0,75.0,71.0,15.45,8.05,0.11,0.0,0.0,78,54,66.0
